ts_utc,symbol,expiry,strike,call_gex,put_gex,spot_price,total_gex,abs_gex
2026-03-10 17:10:28.167003+00:00,BTC,2026-05-29,82000.0,10523247.58032904,0.0,71403.59,10523247.58032904,10523247.58032904
2026-03-10 17:10:28.167003+00:00,BTC,2026-05-29,84000.0,32956527.305836678,0.0,71403.59,32956527.305836678,32956527.305836678
2026-03-10 17:10:28.167003+00:00,BTC,2026-05-29,92000.0,22759581.976060476,0.0,71403.59,22759581.976060476,22759581.976060476
2026-03-10 17:10:28.167003+00:00,BTC,2026-05-29,94000.0,25665711.395046696,0.0,71403.59,25665711.395046696,25665711.395046696
2026-03-10 17:10:28.167003+00:00,BTC,2026-05-29,95000.0,22417984.307512973,0.0,71403.59,22417984.307512973,22417984.307512973
2026-03-10 17:10:28.167003+00:00,BTC,2026-05-29,105000.0,25624923.613727596,0.0,71403.59,25624923.613727596,25624923.613727596
2026-03-10 17:10:28.167003+00:00,BTC,2026-06-26,45000.0,0.0,-79699324.69753078,71403.59,-79699324.69753078,79699324.69753078
2026-03-10 17:10:28.167003+00:00,BTC,2026-06-26,50000.0,10926026.9208552,-95071219.7821684,71403.59,-84145192.86131321,105997246.7030236
2026-03-10 17:10:28.167003+00:00,BTC,2026-06-26,55000.0,0.0,-53513569.0906655,71403.59,-53513569.0906655,53513569.0906655
2026-03-10 17:10:28.167003+00:00,BTC,2026-06-26,58000.0,0.0,-15162857.705377208,71403.59,-15162857.705377208,15162857.705377208
2026-03-10 17:10:28.167003+00:00,BTC,2026-06-26,60000.0,26552845.638737224,-203566718.09098718,71403.59,-177013872.45224994,230119563.7297244
2026-03-10 17:10:28.167003+00:00,BTC,2026-06-26,62000.0,0.0,-76099802.99611978,71403.59,-76099802.99611978,76099802.99611978
2026-03-10 17:10:28.167003+00:00,BTC,2026-06-26,65000.0,105609762.78049211,-167382857.58827633,71403.59,-61773094.807784215,272992620.36876845
2026-03-10 17:10:28.167003+00:00,BTC,2026-06-26,66000.0,12858348.060847787,-48119385.011213884,71403.59,-35261036.950366095,60977733.07206167
2026-03-10 17:10:28.167003+00:00,BTC,2026-06-26,68000.0,109219481.42723288,-108158999.11293617,71403.59,1060482.3142967075,217378480.54016906
2026-03-10 17:10:28.167003+00:00,BTC,2026-06-26,70000.0,148324766.7669246,-196648090.68473402,71403.59,-48323323.91780943,344972857.4516586
2026-03-10 17:10:28.167003+00:00,BTC,2026-06-26,72000.0,102071422.75105977,0.0,71403.59,102071422.75105977,102071422.75105977
2026-03-10 17:10:28.167003+00:00,BTC,2026-06-26,74000.0,21230040.17659405,0.0,71403.59,21230040.17659405,21230040.17659405
2026-03-10 17:10:28.167003+00:00,BTC,2026-06-26,75000.0,124321157.46063143,-217898524.75198764,71403.59,-93577367.2913562,342219682.21261907
2026-03-10 17:10:28.167003+00:00,BTC,2026-06-26,76000.0,10339702.564393068,0.0,71403.59,10339702.564393068,10339702.564393068
2026-03-10 17:10:28.167003+00:00,BTC,2026-06-26,78000.0,17059489.536715582,0.0,71403.59,17059489.536715582,17059489.536715582
2026-03-10 17:10:28.167003+00:00,BTC,2026-06-26,80000.0,167851917.073446,-168106840.70669043,71403.59,-254923.63324442506,335958757.78013647
2026-03-10 17:10:28.167003+00:00,BTC,2026-06-26,82000.0,20312315.096914187,0.0,71403.59,20312315.096914187,20312315.096914187
2026-03-10 17:10:28.167003+00:00,BTC,2026-06-26,84000.0,18232138.249639846,0.0,71403.59,18232138.249639846,18232138.249639846
2026-03-10 17:10:28.167003+00:00,BTC,2026-06-26,85000.0,198707873.6413488,-291999726.46347123,71403.59,-93291852.82212242,490707600.10482
2026-03-10 17:10:28.167003+00:00,BTC,2026-06-26,90000.0,400107740.8497585,-206039477.3334579,71403.59,194068263.51630062,606147218.1832163
2026-03-10 17:10:28.167003+00:00,BTC,2026-06-26,95000.0,89942156.28129096,-49750896.26397808,71403.59,40191260.017312884,139693052.54526904
2026-03-10 17:10:28.167003+00:00,BTC,2026-06-26,100000.0,112375436.00679861,-47150675.20488515,71403.59,65224760.80191346,159526111.21168375
2026-03-10 17:10:28.167003+00:00,BTC,2026-06-26,105000.0,59698016.433174774,-15264827.15867497,71403.59,44433189.274499804,74962843.59184974
2026-03-10 17:10:28.167003+00:00,BTC,2026-06-26,110000.0,87999638.19596861,-48104089.59321922,71403.59,39895548.60274939,136103727.78918785
2026-03-10 17:10:28.167003+00:00,BTC,2026-06-26,115000.0,85649242.29745519,-16299817.109647255,71403.59,69349425.18780793,101949059.40710245
2026-03-10 17:10:28.167003+00:00,BTC,2026-09-25,45000.0,0.0,-38661718.21784646,71403.59,-38661718.21784646,38661718.21784646
2026-03-10 17:10:28.167003+00:00,BTC,2026-09-25,50000.0,0.0,-135160510.34618354,71403.59,-135160510.34618354,135160510.34618354
2026-03-10 17:10:28.167003+00:00,BTC,2026-09-25,55000.0,0.0,-65178874.54792947,71403.59,-65178874.54792947,65178874.54792947
2026-03-10 17:10:28.167003+00:00,BTC,2026-09-25,58000.0,0.0,-22479165.97949163,71403.59,-22479165.97949163,22479165.97949163
2026-03-10 17:10:28.167003+00:00,BTC,2026-09-25,60000.0,12516750.392300285,-91706227.82334226,71403.59,-79189477.43104199,104222978.21564254
2026-03-10 17:10:28.167003+00:00,BTC,2026-09-25,65000.0,12103774.10644435,-17278723.86130577,71403.59,-5174949.75486142,29382497.967750117
2026-03-10 17:10:28.167003+00:00,BTC,2026-09-25,70000.0,27761183.660315704,-38192658.73267676,71403.59,-10431475.072361056,65953842.39299247
